"","PartID","cr","fa.x","hit","miss","d","trialNum","adaptor","exposureLength","response","soundfile","keyResp","keyRT","Time","group","age","step","b","fa.y"
"1","1300",7,1,7,1,1.80774434802283,5,"d",70,"b","a_bd02_CV.wav","z",0.93404291,338.4832458,"TYP","child",2,1,"1"
"2","1300",7,1,7,1,1.80774434802283,1,"b",70,"d","a_bd10_CV.wav","m",1.421456676,140.8887151,"TYP","child",10,0,"1"
"3","1300",7,1,7,1,1.80774434802283,1,"b",70,"b","a_bd04_CV.wav","z",0.833662451,141.9251725,"TYP","child",4,1,"1"
"4","1300",7,1,7,1,1.80774434802283,5,"d",70,"b","a_bd08_CV.wav","z",0.70493935,341.3731309,"TYP","child",8,1,"1"
"5","1300",7,1,7,1,1.80774434802283,3,"b",70,"b","a_bd08_CV.wav","z",0.706770373,238.0388624,"TYP","child",8,1,"1"
"6","1300",7,1,7,1,1.80774434802283,3,"b",70,"d","a_bd10_CV.wav","m",0.772160329,239.0125731,"TYP","child",10,0,"1"
"7","1300",7,1,7,1,1.80774434802283,2,"d",70,"d","a_bd08_CV.wav","m",2.870600292,187.1770405,"TYP","child",8,0,"1"
"8","1300",7,1,7,1,1.80774434802283,2,"d",70,"b","a_bd04_CV.wav","z",0.835009205,188.213634,"TYP","child",4,1,"1"
"9","1300",7,1,7,1,1.80774434802283,6,"b",70,"b","a_bd10_CV.wav","z",0.753737212,385.3566913,"TYP","child",10,1,"1"
"10","1300",7,1,7,1,1.80774434802283,5,"d",70,"d","a_bd14_CV.wav","m",1.496958496,334.3930897,"TYP","child",14,0,"1"
"11","1300",7,1,7,1,1.80774434802283,5,"d",70,"d","a_bd12_CV.wav","m",0.88831373,335.4828318,"TYP","child",12,0,"1"
"12","1300",7,1,7,1,1.80774434802283,2,"d",70,"d","a_bd12_CV.wav","m",0.848196973,191.2928176,"TYP","child",12,0,"1"
"13","1300",7,1,7,1,1.80774434802283,2,"d",70,"d","a_bd10_CV.wav","m",0.841519843,192.3358761,"TYP","child",10,0,"1"
"14","1300",7,1,7,1,1.80774434802283,2,"d",70,"b","a_bd18_CV.wav","z",0.815339305,193.3527513,"TYP","child",18,1,"1"
"15","1300",7,1,7,1,1.80774434802283,5,"d",70,"b","a_bd06_CV.wav","z",0.708652711,339.3934292,"TYP","child",6,1,"1"
"16","1300",7,1,7,1,1.80774434802283,5,"d",70,"d","a_bd18_CV.wav","m",0.871617864,340.4666351,"TYP","child",18,0,"1"
"17","1300",7,1,7,1,1.80774434802283,2,"d",70,"b","a_bd06_CV.wav","z",0.96215216,195.4555961,"TYP","child",6,1,"1"
"18","1300",7,1,7,1,1.80774434802283,1,"b",70,"d","a_bd08_CV.wav","m",0.712256977,142.8400081,"TYP","child",8,0,"1"
"19","1300",7,1,7,1,1.80774434802283,1,"b",70,"d","a_bd18_CV.wav","m",0.800572912,143.8419923,"TYP","child",18,0,"1"
"20","1300",7,1,7,1,1.80774434802283,6,"b",70,"d","a_bd14_CV.wav","m",1.658498592,383.4897994,"TYP","child",14,0,"1"
"21","1300",7,1,7,1,1.80774434802283,6,"b",70,"b","a_bd06_CV.wav","z",0.709904435,384.4013588,"TYP","child",6,1,"1"
"22","1300",7,1,7,1,1.80774434802283,3,"b",70,"b","a_bd04_CV.wav","z",0.695717339,240.8459429,"TYP","child",4,1,"1"
"23","1300",7,1,7,1,1.80774434802283,2,"d",70,"d","a_bd14_CV.wav","m",0.984387086,189.3994072,"TYP","child",14,0,"1"
"24","1300",7,1,7,1,1.80774434802283,2,"d",70,"b","a_bd02_CV.wav","z",0.64230296,190.243109,"TYP","child",2,1,"1"
"25","1300",7,1,7,1,1.80774434802283,7,"d",70,"d","a_bd16_CV.wav","m",0.672205981,440.694967,"TYP","child",16,0,"1"
"26","1300",7,1,7,1,1.80774434802283,8,"b",70,"d","a_bd10_CV.wav","m",1.30763529,481.5763584,"TYP","child",10,0,"1"
"27","1300",7,1,7,1,1.80774434802283,8,"b",70,"b","a_bd04_CV.wav","z",0.657688183,482.435816,"TYP","child",4,1,"1"
"28","1300",7,1,7,1,1.80774434802283,8,"b",70,"b","a_bd02_CV.wav","z",0.72910565,483.3666655,"TYP","child",2,1,"1"
"29","1300",7,1,7,1,1.80774434802283,8,"b",70,"d","a_bd08_CV.wav","m",0.783931783,484.3523058,"TYP","child",8,0,"1"
"30","1300",7,1,7,1,1.80774434802283,1,"b",70,"d","a_bd16_CV.wav","m",1.206362697,137.1194749,"TYP","child",16,0,"1"
"31","1300",7,1,7,1,1.80774434802283,1,"b",70,"b","a_bd02_CV.wav","z",1.003885933,138.3247538,"TYP","child",2,1,"1"
"32","1300",7,1,7,1,1.80774434802283,1,"b",70,"d","a_bd12_CV.wav","m",0.737414621,139.2647984,"TYP","child",12,0,"1"
"33","1300",7,1,7,1,1.80774434802283,1,"b",70,"b","a_bd06_CV.wav","z",2.487616368,135.71051,"TYP","child",6,1,"1"
"34","1300",7,1,7,1,1.80774434802283,3,"b",70,"b","a_bd06_CV.wav","z",1.056912213,243.976681,"TYP","child",6,1,"1"
"35","1300",7,1,7,1,1.80774434802283,4,"d",70,"b","a_bd02_CV.wav","z",1.591241503,284.835192,"TYP","child",2,1,"1"
"36","1300",7,1,7,1,1.80774434802283,4,"d",70,"d","a_bd18_CV.wav","m",0.727924247,285.7645439,"TYP","child",18,0,"1"
"37","1300",7,1,7,1,1.80774434802283,1,"b",70,"d","a_bd14_CV.wav","m",0.756264608,144.8010701,"TYP","child",14,0,"1"
"38","1300",7,1,7,1,1.80774434802283,3,"b",70,"d","a_bd12_CV.wav","m",0.763651416,242.7182073,"TYP","child",12,0,"1"
"39","1300",7,1,7,1,1.80774434802283,5,"d",70,"d","a_bd16_CV.wav","m",0.8048975,336.4893463,"TYP","child",16,0,"1"
"40","1300",7,1,7,1,1.80774434802283,5,"d",70,"b","a_bd10_CV.wav","z",0.656824558,337.347811,"TYP","child",10,1,"1"
"41","1300",7,1,7,1,1.80774434802283,6,"b",70,"d","a_bd16_CV.wav","m",0.741611109,389.6934526,"TYP","child",16,0,"1"
"42","1300",7,1,7,1,1.80774434802283,6,"b",70,"d","a_bd12_CV.wav","m",1.096705871,390.991558,"TYP","child",12,0,"1"
"43","1300",7,1,7,1,1.80774434802283,2,"d",70,"d","a_bd16_CV.wav","m",0.737762808,194.2920193,"TYP","child",16,0,"1"
"44","1300",7,1,7,1,1.80774434802283,7,"d",70,"b","a_bd04_CV.wav","z",1.047125728,432.4807214,"TYP","child",4,1,"1"
"45","1300",7,1,7,1,1.80774434802283,7,"d",70,"d","a_bd10_CV.wav","m",0.787063184,433.4694597,"TYP","child",10,0,"1"
"46","1300",7,1,7,1,1.80774434802283,5,"d",70,"d","a_bd04_CV.wav","m",0.89209057,342.4667654,"TYP","child",4,0,"1"
"47","1300",7,1,7,1,1.80774434802283,4,"d",70,"b","a_bd12_CV.wav","z",1.076408779,290.2784746,"TYP","child",12,1,"1"
"48","1300",7,1,7,1,1.80774434802283,4,"d",70,"b","a_bd04_CV.wav","z",0.998438481,291.4785726,"TYP","child",4,1,"1"
"49","1300",7,1,7,1,1.80774434802283,7,"d",70,"d","a_bd12_CV.wav","m",1.039980675,436.5811338,"TYP","child",12,0,"1"
"50","1300",7,1,7,1,1.80774434802283,8,"b",70,"d","a_bd16_CV.wav","m",1.083535207,489.6894827,"TYP","child",16,0,"1"
"51","1300",7,1,7,1,1.80774434802283,3,"b",70,"d","a_bd18_CV.wav","m",0.705508765,241.7529751,"TYP","child",18,0,"1"
"52","1300",7,1,7,1,1.80774434802283,7,"d",70,"b","a_bd06_CV.wav","z",0.680113929,439.8212931,"TYP","child",6,1,"1"
"53","1300",7,1,7,1,1.80774434802283,8,"b",70,"d","a_bd18_CV.wav","m",1.064830044,485.6189608,"TYP","child",18,0,"1"
"54","1300",7,1,7,1,1.80774434802283,4,"d",70,"d","a_bd16_CV.wav","m",0.726739043,287.7135475,"TYP","child",16,0,"1"
"55","1300",7,1,7,1,1.80774434802283,7,"d",70,"d","a_bd14_CV.wav","m",0.751925196,434.422873,"TYP","child",14,0,"1"
"56","1300",7,1,7,1,1.80774434802283,4,"d",70,"d","a_bd14_CV.wav","m",1.08458775,289.0003535,"TYP","child",14,0,"1"
"57","1300",7,1,7,1,1.80774434802283,8,"b",70,"d","a_bd12_CV.wav","m",0.809981941,486.6307045,"TYP","child",12,0,"1"
"58","1300",7,1,7,1,1.80774434802283,8,"b",70,"b","a_bd14_CV.wav","z",0.716868553,488.4042024,"TYP","child",14,1,"1"
"59","1300",7,1,7,1,1.80774434802283,8,"b",70,"d","a_bd06_CV.wav","m",0.653294795,487.4857344,"TYP","child",6,0,"1"
"60","1300",7,1,7,1,1.80774434802283,7,"d",70,"b","a_bd02_CV.wav","z",1.028059835,438.9396033,"TYP","child",2,1,"1"
"61","1300",7,1,7,1,1.80774434802283,6,"b",70,"b","a_bd04_CV.wav","z",0.834168006,392.0273312,"TYP","child",4,1,"1"
"62","1300",7,1,7,1,1.80774434802283,4,"d",70,"d","a_bd08_CV.wav","m",0.683819686,292.3639903,"TYP","child",8,0,"1"
"63","1300",7,1,7,1,1.80774434802283,4,"d",70,"d","a_bd10_CV.wav","m",1.066605189,293.6323283,"TYP","child",10,0,"1"
"64","1300",7,1,7,1,1.80774434802283,7,"d",70,"d","a_bd18_CV.wav","m",0.927384406,437.7101458,"TYP","child",18,0,"1"
"65","1300",7,1,7,1,1.80774434802283,6,"b",70,"d","a_bd02_CV.wav","m",0.710121862,386.2683419,"TYP","child",2,0,"1"
"66","1300",7,1,7,1,1.80774434802283,6,"b",70,"d","a_bd18_CV.wav","m",1.155416796,387.6252103,"TYP","child",18,0,"1"
"67","1300",7,1,7,1,1.80774434802283,6,"b",70,"b","a_bd08_CV.wav","z",0.923623531,388.750247,"TYP","child",8,1,"1"
"68","1300",7,1,7,1,1.80774434802283,3,"b",70,"b","a_bd02_CV.wav","z",0.747218591,237.1303245,"TYP","child",2,1,"1"
"69","1300",7,1,7,1,1.80774434802283,7,"d",70,"d","a_bd08_CV.wav","m",0.715045133,435.3395442,"TYP","child",8,0,"1"
"70","1300",7,1,7,1,1.80774434802283,4,"d",70,"b","a_bd06_CV.wav","z",0.819086116,286.7851831,"TYP","child",6,1,"1"
"71","1300",7,1,7,1,1.80774434802283,3,"b",70,"d","a_bd14_CV.wav","m",1.423329891,236.1815677,"TYP","child",14,0,"1"
"72","1300",7,1,7,1,1.80774434802283,3,"b",70,"d","a_bd16_CV.wav","m",0.73464129,239.9487667,"TYP","child",16,0,"1"
"73","1301",8,0,8,0,2.87197577890349,4,"b",70,"d","a_bd14_CV.wav","m",1.61833052,312.791682,"TYP","child",14,0,"1"
"74","1301",8,0,8,0,2.87197577890349,4,"b",70,"b","a_bd08_CV.wav","z",1.635031707,314.6282531,"TYP","child",8,1,"1"
"75","1301",8,0,8,0,2.87197577890349,5,"b",70,"d","a_bd14_CV.wav","m",0.91143965,362.6516143,"TYP","child",14,0,"1"
"76","1301",8,0,8,0,2.87197577890349,5,"b",70,"d","a_bd12_CV.wav","m",0.961390786,363.8148315,"TYP","child",12,0,"1"
"77","1301",8,0,8,0,2.87197577890349,5,"b",70,"d","a_bd18_CV.wav","m",0.916124589,364.9324753,"TYP","child",18,0,"1"
"78","1301",8,0,8,0,2.87197577890349,1,"d",70,"b","a_bd12_CV.wav","z",2.021386886,148.9835379,"TYP","child",12,1,"1"
"79","1301",8,0,8,0,2.87197577890349,1,"d",70,"b","a_bd10_CV.wav","z",1.819992694,151.0844254,"TYP","child",10,1,"1"
"80","1301",8,0,8,0,2.87197577890349,1,"d",70,"d","a_bd18_CV.wav","m",0.910251405,152.1968704,"TYP","child",18,0,"1"
"81","1301",8,0,8,0,2.87197577890349,6,"d",70,"d","a_bd14_CV.wav","m",0.966956075,411.2364391,"TYP","child",14,0,"1"
"82","1301",8,0,8,0,2.87197577890349,4,"b",70,"d","a_bd10_CV.wav","m",0.849410686,315.6792587,"TYP","child",10,0,"1"
"83","1301",8,0,8,0,2.87197577890349,6,"d",70,"b","a_bd10_CV.wav","z",1.129490936,412.567485,"TYP","child",10,1,"1"
"84","1301",8,0,8,0,2.87197577890349,6,"d",70,"b","a_bd02_CV.wav","z",0.980323259,413.7496559,"TYP","child",2,1,"1"
"85","1301",8,0,8,0,2.87197577890349,6,"d",70,"d","a_bd18_CV.wav","m",0.704529205,414.6558321,"TYP","child",18,0,"1"
"86","1301",8,0,8,0,2.87197577890349,6,"d",70,"b","a_bd06_CV.wav","z",0.787144529,417.9539797,"TYP","child",6,1,"1"
"87","1301",8,0,8,0,2.87197577890349,6,"d",70,"d","a_bd12_CV.wav","m",1.069062263,416.9652649,"TYP","child",12,0,"1"
"88","1301",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd18_CV.wav","m",1.185611366,203.6089846,"TYP","child",18,0,"1"
"89","1301",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd16_CV.wav","m",0.825238305,204.635836,"TYP","child",16,0,"1"
"90","1301",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd08_CV.wav","z",1.038924331,205.8762496,"TYP","child",8,1,"1"
"91","1301",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd10_CV.wav","m",1.036223221,207.1140711,"TYP","child",10,0,"1"
"92","1301",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd10_CV.wav","z",1.049563417,464.3695563,"TYP","child",10,1,"1"
"93","1301",8,0,8,0,2.87197577890349,5,"b",70,"d","a_bd16_CV.wav","m",0.785480758,369.1692629,"TYP","child",16,0,"1"
"94","1301",8,0,8,0,2.87197577890349,6,"d",70,"b","a_bd08_CV.wav","z",1.424458457,410.0679033,"TYP","child",8,1,"1"
"95","1301",8,0,8,0,2.87197577890349,1,"d",70,"b","a_bd02_CV.wav","z",1.207648632,154.7141948,"TYP","child",2,1,"1"
"96","1301",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd08_CV.wav","m",0.774236526,510.3848286,"TYP","child",8,0,"1"
"97","1301",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd10_CV.wav","m",0.847987529,511.4344118,"TYP","child",10,0,"1"
"98","1301",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd18_CV.wav","m",0.815864247,512.4518964,"TYP","child",18,0,"1"
"99","1301",8,0,8,0,2.87197577890349,8,"b",70,"b","a_bd06_CV.wav","z",0.83277944,513.4863255,"TYP","child",6,1,"1"
"100","1301",8,0,8,0,2.87197577890349,3,"d",70,"d","a_bd16_CV.wav","m",0.85662302,257.2073864,"TYP","child",16,0,"1"
"101","1301",8,0,8,0,2.87197577890349,3,"d",70,"d","a_bd10_CV.wav","m",1.275482739,258.68438,"TYP","child",10,0,"1"
"102","1301",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd16_CV.wav","m",0.719555978,514.4073768,"TYP","child",16,0,"1"
"103","1301",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd04_CV.wav","z",0.862540677,463.1181399,"TYP","child",4,1,"1"
"104","1301",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd18_CV.wav","m",0.89088712,460.9887584,"TYP","child",18,0,"1"
"105","1301",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd14_CV.wav","m",0.924482975,515.5334843,"TYP","child",14,0,"1"
"106","1301",8,0,8,0,2.87197577890349,6,"d",70,"d","a_bd16_CV.wav","m",0.860004158,419.0155297,"TYP","child",16,0,"1"
"107","1301",8,0,8,0,2.87197577890349,4,"b",70,"d","a_bd12_CV.wav","m",5.752490049,309.3794211,"TYP","child",12,0,"1"
"108","1301",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd08_CV.wav","z",0.863710296,462.0540074,"TYP","child",8,1,"1"
"109","1301",8,0,8,0,2.87197577890349,3,"d",70,"b","a_bd02_CV.wav","z",1.082734301,262.3519565,"TYP","child",2,1,"1"
"110","1301",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd02_CV.wav","z",1.484321516,459.8963319,"TYP","child",2,1,"1"
"111","1301",8,0,8,0,2.87197577890349,4,"b",70,"b","a_bd06_CV.wav","z",0.921272889,316.8021588,"TYP","child",6,1,"1"
"112","1301",8,0,8,0,2.87197577890349,4,"b",70,"b","a_bd02_CV.wav","z",0.99511246,317.9988053,"TYP","child",2,1,"1"
"113","1301",8,0,8,0,2.87197577890349,4,"b",70,"d","a_bd16_CV.wav","m",0.733002226,318.9333325,"TYP","child",16,0,"1"
"114","1301",8,0,8,0,2.87197577890349,8,"b",70,"b","a_bd04_CV.wav","z",0.823730002,516.5587894,"TYP","child",4,1,"1"
"115","1301",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd12_CV.wav","m",0.673651565,517.4340594,"TYP","child",12,0,"1"
"116","1301",8,0,8,0,2.87197577890349,3,"d",70,"d","a_bd18_CV.wav","m",1.079522315,259.9654527,"TYP","child",18,0,"1"
"117","1301",8,0,8,0,2.87197577890349,3,"d",70,"b","a_bd06_CV.wav","z",0.900684628,261.0677151,"TYP","child",6,1,"1"
"118","1301",8,0,8,0,2.87197577890349,1,"d",70,"b","a_bd04_CV.wav","z",2.031048693,146.7448284,"TYP","child",4,1,"1"
"119","1301",8,0,8,0,2.87197577890349,4,"b",70,"b","a_bd04_CV.wav","z",1.800155164,303.4253829,"TYP","child",4,1,"1"
"120","1301",8,0,8,0,2.87197577890349,5,"b",70,"b","a_bd08_CV.wav","z",0.933990454,368.1822127,"TYP","child",8,1,"1"
"121","1301",8,0,8,0,2.87197577890349,4,"b",70,"d","a_bd18_CV.wav","m",1.3905281,310.9717467,"TYP","child",18,0,"1"
"122","1301",8,0,8,0,2.87197577890349,3,"d",70,"d","a_bd12_CV.wav","m",0.779469973,254.7032182,"TYP","child",12,0,"1"
"123","1301",8,0,8,0,2.87197577890349,6,"d",70,"b","a_bd04_CV.wav","z",0.837197916,415.694653,"TYP","child",4,1,"1"
"124","1301",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd12_CV.wav","m",0.751762886,210.5895591,"TYP","child",12,0,"1"
"125","1301",8,0,8,0,2.87197577890349,5,"b",70,"b","a_bd02_CV.wav","z",0.895995509,366.0298681,"TYP","child",2,1,"1"
"126","1301",8,0,8,0,2.87197577890349,5,"b",70,"b","a_bd06_CV.wav","z",0.815197142,367.04667,"TYP","child",6,1,"1"
"127","1301",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd16_CV.wav","m",0.70806619,466.2525746,"TYP","child",16,0,"1"
"128","1301",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd06_CV.wav","z",1.35375523,202.2218042,"TYP","child",6,1,"1"
"129","1301",8,0,8,0,2.87197577890349,1,"d",70,"b","a_bd06_CV.wav","z",1.063931448,159.0757751,"TYP","child",6,1,"1"
"130","1301",8,0,8,0,2.87197577890349,3,"d",70,"d","a_bd14_CV.wav","m",2.444045871,252.5348409,"TYP","child",14,0,"1"
"131","1301",8,0,8,0,2.87197577890349,3,"d",70,"b","a_bd08_CV.wav","z",0.985546442,253.7220028,"TYP","child",8,1,"1"
"132","1301",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd04_CV.wav","z",1.115263168,209.6363157,"TYP","child",4,1,"1"
"133","1301",8,0,8,0,2.87197577890349,3,"d",70,"b","a_bd04_CV.wav","z",1.24441428,256.1491886,"TYP","child",4,1,"1"
"134","1301",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd02_CV.wav","z",1.003866927,208.3194911,"TYP","child",2,1,"1"
"135","1301",8,0,8,0,2.87197577890349,8,"b",70,"b","a_bd02_CV.wav","z",1.694719533,509.4087919,"TYP","child",2,1,"1"
"136","1301",8,0,8,0,2.87197577890349,1,"d",70,"b","a_bd08_CV.wav","z",1.334969102,157.8043482,"TYP","child",8,1,"1"
"137","1301",8,0,8,0,2.87197577890349,5,"b",70,"b","a_bd04_CV.wav","z",1.614652131,360.0733112,"TYP","child",4,1,"1"
"138","1301",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd06_CV.wav","z",0.741140145,468.2129079,"TYP","child",6,1,"1"
"139","1301",8,0,8,0,2.87197577890349,1,"d",70,"d","a_bd14_CV.wav","m",1.319755311,156.250005,"TYP","child",14,0,"1"
"140","1301",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd12_CV.wav","m",0.77167682,465.3428725,"TYP","child",12,0,"1"
"141","1301",8,0,8,0,2.87197577890349,1,"d",70,"d","a_bd16_CV.wav","m",0.880979758,153.3049882,"TYP","child",16,0,"1"
"142","1301",8,0,8,0,2.87197577890349,5,"b",70,"d","a_bd10_CV.wav","m",1.263579004,361.5385969,"TYP","child",10,0,"1"
"143","1301",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd14_CV.wav","m",2.327220043,200.666489,"TYP","child",14,0,"1"
"144","1301",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd14_CV.wav","m",0.815942931,467.270193,"TYP","child",14,0,"1"
"145","4543",8,0,8,0,2.87197577890349,5,"d",70,"b","a_bd06_CV.wav","z",0.950619039,371.6605596,"DD","child",6,1,"1"
"146","4543",8,0,8,0,2.87197577890349,3,"b",70,"b","a_bd04_CV.wav","z",1.847519986,255.7586723,"DD","child",4,1,"1"
"147","4543",8,0,8,0,2.87197577890349,5,"d",70,"d","a_bd18_CV.wav","m",0.846443495,370.5085714,"DD","child",18,0,"1"
"148","4543",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd12_CV.wav","m",0.782593392,211.3273892,"DD","child",12,0,"1"
"149","4543",8,0,8,0,2.87197577890349,4,"d",70,"d","a_bd10_CV.wav","m",0.566728537,314.1256457,"DD","child",10,0,"1"
"150","4543",8,0,8,0,2.87197577890349,4,"d",70,"b","a_bd02_CV.wav","z",0.366744958,314.6936221,"DD","child",2,1,"1"
"151","4543",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd16_CV.wav","m",0.790636661,212.319406,"DD","child",16,0,"1"
"152","4543",8,0,8,0,2.87197577890349,6,"b",70,"b","a_bd02_CV.wav","z",1.49729528,412.4838498,"DD","child",2,1,"1"
"153","4543",8,0,8,0,2.87197577890349,5,"d",70,"d","a_bd16_CV.wav","m",1.038949038,369.4608527,"DD","child",16,0,"1"
"154","4543",8,0,8,0,2.87197577890349,3,"b",70,"d","a_bd18_CV.wav","m",0.782623421,262.854467,"DD","child",18,0,"1"
"155","4543",8,0,8,0,2.87197577890349,3,"b",70,"d","a_bd12_CV.wav","m",0.710834961,263.7664867,"DD","child",12,0,"1"
"156","4543",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd06_CV.wav","z",0.910683218,213.4313884,"DD","child",6,1,"1"
"157","4543",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd18_CV.wav","m",0.966604467,214.5993783,"DD","child",18,0,"1"
"158","4543",8,0,8,0,2.87197577890349,4,"d",70,"b","a_bd08_CV.wav","z",4.332543958,309.5496963,"DD","child",8,1,"1"
"159","4543",8,0,8,0,2.87197577890349,4,"d",70,"d","a_bd18_CV.wav","m",1.150800279,310.9017866,"DD","child",18,0,"1"
"160","4543",8,0,8,0,2.87197577890349,4,"d",70,"b","a_bd14_CV.wav","z",1.182554848,312.2856128,"DD","child",14,1,"1"
"161","4543",8,0,8,0,2.87197577890349,4,"d",70,"d","a_bd16_CV.wav","m",0.870655029,313.3576214,"DD","child",16,0,"1"
"162","4543",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd08_CV.wav","m",2.574907128,206.2157732,"DD","child",8,0,"1"
"163","4543",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd10_CV.wav","m",1.542168056,207.9594628,"DD","child",10,0,"1"
"164","4543",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd04_CV.wav","z",1.663105227,203.4395647,"DD","child",4,1,"1"
"165","4543",8,0,8,0,2.87197577890349,6,"b",70,"d","a_bd16_CV.wav","m",0.982533637,413.6678232,"DD","child",16,0,"1"
"166","4543",8,0,8,0,2.87197577890349,6,"b",70,"b","a_bd04_CV.wav","z",0.846625571,414.7158095,"DD","child",4,1,"1"
"167","4543",8,0,8,0,2.87197577890349,6,"b",70,"d","a_bd12_CV.wav","m",0.918529587,415.8357858,"DD","child",12,0,"1"
"168","4543",8,0,8,0,2.87197577890349,6,"b",70,"b","a_bd08_CV.wav","z",0.942482261,416.9797193,"DD","child",8,1,"1"
"169","4543",8,0,8,0,2.87197577890349,5,"d",70,"b","a_bd02_CV.wav","z",1.326475394,364.3327424,"DD","child",2,1,"1"
"170","4543",8,0,8,0,2.87197577890349,5,"d",70,"b","a_bd04_CV.wav","z",1.206390446,365.7406608,"DD","child",4,1,"1"
"171","4543",8,0,8,0,2.87197577890349,2,"b",70,"b","a_bd02_CV.wav","z",0.774766029,208.9354862,"DD","child",2,1,"1"
"172","4543",8,0,8,0,2.87197577890349,2,"b",70,"d","a_bd14_CV.wav","m",1.206787668,210.3434328,"DD","child",14,0,"1"
"173","4543",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd18_CV.wav","m",2.505008608,463.2109682,"DD","child",18,0,"1"
"174","4543",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd08_CV.wav","z",1.654604677,465.0669317,"DD","child",8,1,"1"
"175","4543",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd06_CV.wav","z",3.750466308,469.0188409,"DD","child",6,1,"1"
"176","4543",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd10_CV.wav","z",1.11080592,470.3308064,"DD","child",10,1,"1"
"177","4543",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd02_CV.wav","z",1.174681491,471.7068084,"DD","child",2,1,"1"
"178","4543",8,0,8,0,2.87197577890349,3,"b",70,"d","a_bd10_CV.wav","m",1.686574392,257.6465903,"DD","child",10,0,"1"
"179","4543",8,0,8,0,2.87197577890349,3,"b",70,"b","a_bd08_CV.wav","z",1.374637321,259.2225663,"DD","child",8,1,"1"
"180","4543",8,0,8,0,2.87197577890349,3,"b",70,"d","a_bd16_CV.wav","m",0.90274182,260.3266905,"DD","child",16,0,"1"
"181","4543",8,0,8,0,2.87197577890349,3,"b",70,"b","a_bd02_CV.wav","z",1.342447138,261.8704931,"DD","child",2,1,"1"
"182","4543",8,0,8,0,2.87197577890349,7,"d",70,"b","a_bd04_CV.wav","z",0.918560376,473.7867256,"DD","child",4,1,"1"
"183","4543",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd14_CV.wav","m",0.726617406,474.7147699,"DD","child",14,0,"1"
"184","4543",8,0,8,0,2.87197577890349,7,"d",70,"d","a_bd12_CV.wav","m",0.838279349,475.7547468,"DD","child",12,0,"1"
"185","4543",8,0,8,0,2.87197577890349,8,"b",70,"b","a_bd04_CV.wav","z",2.805796476,517.9779593,"DD","child",4,1,"1"
"186","4543",8,0,8,0,2.87197577890349,8,"b",70,"b","a_bd06_CV.wav","z",1.294791147,519.4739763,"DD","child",6,1,"1"
"187","4543",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd12_CV.wav","m",0.878263825,520.5539213,"DD","child",12,0,"1"
"188","4543",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd16_CV.wav","m",0.942528635,521.6978601,"DD","child",16,0,"1"
"189","4543",8,0,8,0,2.87197577890349,8,"b",70,"b","a_bd02_CV.wav","z",0.774685824,522.6739123,"DD","child",2,1,"1"
"190","4543",8,0,8,0,2.87197577890349,8,"b",70,"d","a_bd18_CV.wav","m",0.782591491,523.6578646,"DD","child",18,0,"1"
"191","4543",8,0,8,0,2.87197577890349,4,"d",70,"b","a_bd06_CV.wav","z",1.246680156,316.1417201,"DD","child",6,1,"1"
