"","Subject","trialNum","adaptor","exposureLength","response","soundfile","keyResp","keyRT","Time"
"898","ABCD_1715",4,"d",70,"d","a_bd18_CV.wav","m",0.447885036469,323.493456125
"899","ABCD_1715",4,"d",70,"b","a_bd02_CV.wav","z",0.567424058914,324.261228085
"900","ABCD_1715",4,"d",70,"b","a_bd04_CV.wav","z",0.57568693161,325.037283182
"901","ABCD_1715",5,"d",70,"b","a_bd12_CV.wav","z",1.06891393661,365.759839058
"902","ABCD_1715",5,"d",70,"d","a_bd16_CV.wav","m",0.711577892303,366.671761036
"903","ABCD_1715",5,"d",70,"b","a_bd08_CV.wav","z",0.727489948273,367.599609137
"904","ABCD_1715",5,"d",70,"d","a_bd18_CV.wav","m",0.575361967087,368.375699043
"905","ABCD_1715",5,"d",70,"b","a_bd06_CV.wav","z",0.663628101349,369.239674091
"906","ABCD_1715",5,"d",70,"b","a_bd02_CV.wav","z",1.25569295883,370.695744038
"907","ABCD_1715",5,"d",70,"b","a_bd04_CV.wav","z",0.911534070969,371.807623148
"908","ABCD_1715",5,"d",70,"d","a_bd14_CV.wav","m",0.647609233856,372.655565977
"909","ABCD_1715",5,"d",70,"b","a_bd10_CV.wav","z",0.65567278862,373.511620998
"910","ABCD_1715",6,"b",70,"d","a_bd06_CV.wav","m",1.25719499588,414.335333109
"911","ABCD_1715",6,"b",70,"d","a_bd16_CV.wav","m",0.848009109497,415.383705139
"912","ABCD_1715",6,"b",70,"b","a_bd10_CV.wav","z",1.26324486732,416.847321987
"913","ABCD_1715",6,"b",70,"d","a_bd02_CV.wav","m",0.551568984985,417.599249125
"914","ABCD_1715",6,"b",70,"d","a_bd14_CV.wav","m",0.959535121918,418.759183168
"915","ABCD_1715",6,"b",70,"b","a_bd08_CV.wav","z",1.01567101479,419.97521615
"916","ABCD_1715",6,"b",70,"d","a_bd18_CV.wav","m",0.495611906052,420.671205044
"917","ABCD_1715",6,"b",70,"d","a_bd12_CV.wav","m",0.591419935226,421.463417053
"918","ABCD_1715",6,"b",70,"b","a_bd04_CV.wav","z",0.551480054855,422.215246201
"919","ABCD_1715",7,"b",70,"d","a_bd16_CV.wav","m",0.873281955719,462.771399975
"920","ABCD_1715",7,"b",70,"b","a_bd04_CV.wav","z",0.695563793182,463.667340994
"921","ABCD_1715",7,"b",70,"d","a_bd12_CV.wav","m",0.599725008011,464.467411995
"922","ABCD_1715",7,"b",70,"d","a_bd08_CV.wav","m",0.879561901093,465.547331095
"923","ABCD_1715",7,"b",70,"d","a_bd10_CV.wav","m",0.671638965607,466.419353008
"924","ABCD_1715",7,"b",70,"b","a_bd06_CV.wav","z",0.527667999268,467.147361994
"925","ABCD_1715",7,"b",70,"d","a_bd14_CV.wav","m",0.863877058029,468.211589098
"926","ABCD_1715",7,"b",70,"b","a_bd02_CV.wav","z",0.711385011673,469.123326063
"927","ABCD_1715",7,"b",70,"d","a_bd18_CV.wav","m",0.527555942535,469.851243019
"928","ABCD_1715",8,"d",70,"b","a_bd08_CV.wav","z",0.648447990417,510.197808027
"929","ABCD_1715",8,"d",70,"b","a_bd02_CV.wav","z",0.583385944366,510.98190999
"930","ABCD_1715",8,"d",70,"d","a_bd14_CV.wav","m",0.575489997864,511.757759094
"931","ABCD_1715",8,"d",70,"b","a_bd04_CV.wav","z",0.551575899124,512.509720087
"932","ABCD_1715",8,"d",70,"d","a_bd16_CV.wav","m",0.383618116379,513.093695164
"933","ABCD_1715",8,"d",70,"d","a_bd18_CV.wav","m",0.703680992126,513.99770999
"934","ABCD_1715",8,"d",70,"b","a_bd10_CV.wav","z",0.607730865479,514.80577898
"935","ABCD_1715",8,"d",70,"d","a_bd06_CV.wav","m",0.543601036072,515.549754143
"936","ABCD_1715",8,"d",70,"d","a_bd12_CV.wav","m",0.751749992371,516.501846075
"937","ABCD_1716",1,"b",70,"b","a_bd04_CV.wav","z",0.727949142456,164.066893101
"938","ABCD_1716",1,"b",70,"d","a_bd10_CV.wav","m",0.639247179031,164.906511068
"939","ABCD_1716",1,"b",70,"b","a_bd02_CV.wav","z",0.575096845627,165.681979895
"940","ABCD_1716",1,"b",70,"d","a_bd16_CV.wav","m",0.623162984848,166.505496025
"941","ABCD_1716",1,"b",70,"d","a_bd14_CV.wav","m",0.607149124146,167.31300211
"942","ABCD_1716",1,"b",70,"b","a_bd06_CV.wav","z",0.703167915344,168.216526985
"943","ABCD_1716",1,"b",70,"d","a_bd18_CV.wav","m",0.567489862442,168.984390974
"944","ABCD_1716",1,"b",70,"d","a_bd12_CV.wav","m",0.7112159729,169.895976067
"945","ABCD_1716",1,"b",70,"d","a_bd08_CV.wav","m",0.735177993774,170.831526041
"946","ABCD_1716",2,"d",70,"b","a_bd04_CV.wav","z",0.708738088608,211.025619984
"947","ABCD_1716",2,"d",70,"d","a_bd14_CV.wav","m",0.551255941391,211.777209044
"948","ABCD_1716",2,"d",70,"b","a_bd06_CV.wav","z",0.551100969315,212.528673887
"949","ABCD_1716",2,"d",70,"d","a_bd16_CV.wav","m",0.471499204636,213.200534105
"950","ABCD_1716",2,"d",70,"b","a_bd08_CV.wav","z",0.471542835236,213.872423887
"951","ABCD_1716",2,"d",70,"b","a_bd02_CV.wav","z",0.615004062653,214.687783003
"952","ABCD_1716",2,"d",70,"d","a_bd12_CV.wav","m",0.815024852753,215.703146935
"953","ABCD_1716",2,"d",70,"d","a_bd18_CV.wav","m",0.519196987152,216.422708035
"954","ABCD_1716",2,"d",70,"b","a_bd10_CV.wav","z",0.743088006973,217.366163015
"955","ABCD_1716",3,"b",70,"b","a_bd06_CV.wav","z",0.895081043243,257.739098072
"956","ABCD_1716",3,"b",70,"b","a_bd02_CV.wav","z",0.551156997681,258.490623951
"957","ABCD_1716",3,"b",70,"d","a_bd10_CV.wav","m",0.711275100708,259.402240038
"958","ABCD_1716",3,"b",70,"d","a_bd16_CV.wav","m",0.69503903389,260.297657967
"959","ABCD_1716",3,"b",70,"d","a_bd18_CV.wav","m",0.535662889481,261.033700943
"960","ABCD_1716",3,"b",70,"d","a_bd14_CV.wav","m",0.471066951752,261.70512104
"961","ABCD_1716",3,"b",70,"b","a_bd04_CV.wav","z",0.639086008072,262.544619083
"962","ABCD_1716",3,"b",70,"b","a_bd08_CV.wav","z",0.503173112869,263.248143911
"963","ABCD_1716",3,"b",70,"d","a_bd12_CV.wav","m",0.639477014542,264.087989092
"964","ABCD_1716",4,"d",70,"b","a_bd02_CV.wav","z",0.690104007721,304.361439943
"965","ABCD_1716",4,"d",70,"d","a_bd18_CV.wav","m",0.567120075226,305.128917933
"966","ABCD_1716",4,"d",70,"d","a_bd10_CV.wav","m",0.95914888382,306.288430929
"967","ABCD_1716",4,"d",70,"b","a_bd04_CV.wav","z",0.543761014938,307.032541037
"968","ABCD_1716",4,"d",70,"d","a_bd16_CV.wav","m",0.599125862122,307.832032919
"969","ABCD_1716",4,"d",70,"b","a_bd06_CV.wav","z",0.52737402916,308.559786081
"970","ABCD_1716",4,"d",70,"d","a_bd14_CV.wav","m",0.598910093307,309.359037876
"971","ABCD_1716",4,"d",70,"d","a_bd12_CV.wav","m",0.75913476944,310.318523884
"972","ABCD_1716",4,"d",70,"d","a_bd08_CV.wav","m",0.879065990448,311.397958994
"973","ABCD_1716",5,"b",70,"d","a_bd12_CV.wav","m",0.610616922379,351.360044956
"974","ABCD_1716",5,"b",70,"d","a_bd16_CV.wav","m",0.59877705574,352.159204006
"975","ABCD_1716",5,"b",70,"b","a_bd06_CV.wav","z",0.695204973221,353.054781914
"976","ABCD_1716",5,"b",70,"d","a_bd18_CV.wav","m",0.551048994064,353.806597948
"977","ABCD_1716",5,"b",70,"d","a_bd08_CV.wav","m",0.919196128845,354.926165104
"978","ABCD_1716",5,"b",70,"b","a_bd02_CV.wav","z",0.67905497551,355.805623055
"979","ABCD_1716",5,"b",70,"d","a_bd10_CV.wav","m",0.527369976044,356.533312082
"980","ABCD_1716",5,"b",70,"d","a_bd14_CV.wav","m",0.694972038269,357.428646088
"981","ABCD_1716",5,"b",70,"b","a_bd04_CV.wav","z",1.03917908669,358.668202877
"982","ABCD_1716",6,"d",70,"b","a_bd10_CV.wav","z",1.22305107117,399.13401103
"983","ABCD_1716",6,"d",70,"d","a_bd16_CV.wav","m",0.56787610054,399.902244091
"984","ABCD_1716",6,"d",70,"d","a_bd12_CV.wav","m",0.670881986618,400.773482084
"985","ABCD_1716",6,"d",70,"d","a_bd18_CV.wav","m",0.583050012589,401.556957006
"986","ABCD_1716",6,"d",70,"b","a_bd04_CV.wav","z",0.575201034546,402.332534075
"987","ABCD_1716",6,"d",70,"b","a_bd02_CV.wav","z",0.455420970917,402.988328934
"988","ABCD_1716",6,"d",70,"d","a_bd14_CV.wav","m",0.63942694664,403.828136921
"989","ABCD_1716",6,"d",70,"b","a_bd08_CV.wav","z",0.438946962357,404.46747303
"990","ABCD_1716",6,"d",70,"b","a_bd06_CV.wav","z",0.911121845245,405.579010963
"991","ABCD_1716",7,"b",70,"d","a_bd18_CV.wav","m",0.877315998077,445.765568018
"992","ABCD_1716",7,"b",70,"d","a_bd16_CV.wav","m",0.470823049545,446.436785936
"993","ABCD_1716",7,"b",70,"d","a_bd10_CV.wav","m",0.511194944382,447.148324966
"994","ABCD_1716",7,"b",70,"b","a_bd02_CV.wav","z",0.639317035675,447.988010883
"995","ABCD_1716",7,"b",70,"b","a_bd04_CV.wav","z",0.551367998123,448.739760876
"996","ABCD_1716",7,"b",70,"d","a_bd14_CV.wav","m",0.599220991135,449.539340973
"997","ABCD_1716",7,"b",70,"b","a_bd08_CV.wav","z",0.87108707428,450.610799074
"998","ABCD_1716",7,"b",70,"d","a_bd06_CV.wav","m",1.06316995621,451.874331951
"999","ABCD_1716",7,"b",70,"d","a_bd12_CV.wav","m",0.639132976532,452.713845968
"1000","ABCD_1716",8,"d",70,"d","a_bd10_CV.wav","m",1.29916286469,493.599088907
"1001","ABCD_1716",8,"d",70,"b","a_bd04_CV.wav","z",0.80700302124,494.606473923
"1002","ABCD_1716",8,"d",70,"d","a_bd14_CV.wav","m",0.639135122299,495.445955038
"1003","ABCD_1716",8,"d",70,"d","a_bd18_CV.wav","m",0.735333919525,496.381639004
"1004","ABCD_1716",8,"d",70,"d","a_bd16_CV.wav","m",0.607034921646,497.189033031
"1005","ABCD_1716",8,"d",70,"b","a_bd08_CV.wav","z",0.639322042465,498.028727055
"1006","ABCD_1716",8,"d",70,"b","a_bd02_CV.wav","z",0.679369926453,498.908453941
"1007","ABCD_1716",8,"d",70,"d","a_bd12_CV.wav","m",0.847092866898,499.955929995
"1008","ABCD_1716",8,"d",70,"b","a_bd06_CV.wav","z",0.575268030167,500.731544018
"1009","ABCD_1717",1,"b",70,"d","a_bd08_CV.wav","m",1.86575293541,169.723278999
"1010","ABCD_1717",1,"b",70,"d","a_bd06_CV.wav","m",2.31978011131,172.24339819
"1011","ABCD_1717",1,"b",70,"d","a_bd12_CV.wav","m",0.919412136078,173.363180161
"1012","ABCD_1717",1,"b",70,"d","a_bd18_CV.wav","m",0.991600990295,174.555144072
"1013","ABCD_1717",1,"b",70,"d","a_bd16_CV.wav","m",0.90410900116,175.659599066
"1014","ABCD_1717",1,"b",70,"d","a_bd10_CV.wav","m",0.999135971069,176.859081984
"1015","ABCD_1717",1,"b",70,"d","a_bd14_CV.wav","m",0.847671985626,177.907122135
"1016","ABCD_1717",1,"b",70,"b","a_bd02_CV.wav","z",0.927468061447,179.035186052
"1017","ABCD_1717",1,"b",70,"b","a_bd04_CV.wav","z",0.85549902916,180.091099024
"1018","ABCD_1717",2,"d",70,"d","a_bd12_CV.wav","m",1.67497587204,221.142045021
"1019","ABCD_1717",2,"d",70,"b","a_bd06_CV.wav","z",0.983569860458,222.325958014
"1020","ABCD_1717",2,"d",70,"d","a_bd14_CV.wav","m",0.783673048019,223.309995174
"1021","ABCD_1717",2,"d",70,"d","a_bd10_CV.wav","m",0.895714998245,224.406069994
"1022","ABCD_1717",2,"d",70,"b","a_bd02_CV.wav","z",1.01554918289,225.622004986
"1023","ABCD_1717",2,"d",70,"b","a_bd08_CV.wav","z",0.97560095787,226.797942162
"1024","ABCD_1717",2,"d",70,"d","a_bd18_CV.wav","m",0.695631027222,227.693953037
"1025","ABCD_1717",2,"d",70,"d","a_bd16_CV.wav","m",0.887707948685,228.782029152
"1026","ABCD_1717",2,"d",70,"b","a_bd04_CV.wav","z",0.767490148544,229.74992919
"1027","ABCD_1717",3,"b",70,"d","a_bd12_CV.wav","m",1.57740902901,270.784030199
"1028","ABCD_1717",3,"b",70,"d","a_bd18_CV.wav","m",0.831604957581,271.815979004
"1029","ABCD_1717",3,"b",70,"d","a_bd14_CV.wav","m",0.975780010223,272.992128134
"1030","ABCD_1717",3,"b",70,"d","a_bd06_CV.wav","m",1.15151619911,274.344009161
"1031","ABCD_1717",3,"b",70,"d","a_bd10_CV.wav","m",0.591612815857,275.135994196
"1032","ABCD_1717",3,"b",70,"d","a_bd16_CV.wav","m",0.959834098816,276.296159983
"1033","ABCD_1717",3,"b",70,"b","a_bd04_CV.wav","z",0.951565027237,277.448107004
"1034","ABCD_1717",3,"b",70,"b","a_bd02_CV.wav","z",0.847653150558,278.496111155
"1035","ABCD_1717",3,"b",70,"d","a_bd08_CV.wav","m",2.1593079567,280.855801105
"1036","ABCD_1717",4,"d",70,"d","a_bd18_CV.wav","m",1.29499316216,321.393503189
"1037","ABCD_1717",4,"d",70,"d","a_bd14_CV.wav","m",0.775542974472,322.36939311
"1038","ABCD_1717",4,"d",70,"b","a_bd06_CV.wav","z",0.943584918976,323.513309002
"1039","ABCD_1717",4,"d",70,"b","a_bd08_CV.wav","z",0.823668956757,324.537348032
"1040","ABCD_1717",4,"d",70,"b","a_bd12_CV.wav","z",1.07954406738,325.817274094
"1041","ABCD_1717",4,"d",70,"d","a_bd16_CV.wav","m",0.879716157913,326.897322178
"1042","ABCD_1717",4,"d",70,"b","a_bd04_CV.wav","z",0.895623207092,327.993283987
"1043","ABCD_1717",4,"d",70,"b","a_bd02_CV.wav","z",0.871552944183,329.065196991
"1044","ABCD_1717",4,"d",70,"b","a_bd10_CV.wav","z",0.943556070328,330.209123135
"1045","ABCD_1717",5,"d",70,"b","a_bd08_CV.wav","z",1.47704982758,370.964308023
"1046","ABCD_1717",5,"d",70,"d","a_bd16_CV.wav","m",0.735618114471,371.900277138
"1047","ABCD_1717",5,"d",70,"b","a_bd02_CV.wav","z",0.895477056503,372.996093035
"1048","ABCD_1717",5,"d",70,"b","a_bd04_CV.wav","z",0.77564406395,373.972113132
"1049","ABCD_1717",5,"d",70,"d","a_bd12_CV.wav","m",1.23959183693,375.412092209
"1050","ABCD_1717",5,"d",70,"b","a_bd06_CV.wav","z",0.63162779808,376.244102001
"1051","ABCD_1717",5,"d",70,"b","a_bd10_CV.wav","z",0.799435853958,377.243946075
"1052","ABCD_1717",5,"d",70,"d","a_bd18_CV.wav","m",0.919788122177,378.364109993
"1053","ABCD_1717",5,"d",70,"d","a_bd14_CV.wav","m",0.93545794487,379.499910116
"1054","ABCD_1717",6,"b",70,"d","a_bd12_CV.wav","m",1.22537589073,420.017143011
"1055","ABCD_1717",6,"b",70,"d","a_bd06_CV.wav","m",2.03938508034,422.256882191
"1056","ABCD_1717",6,"b",70,"d","a_bd08_CV.wav","m",1.51136898994,423.968610048
"1057","ABCD_1717",6,"b",70,"b","a_bd02_CV.wav","z",0.919728040695,425.088671207
"1058","ABCD_1717",6,"b",70,"b","a_bd04_CV.wav","z",0.903513908386,426.192547083
"1059","ABCD_1717",6,"b",70,"d","a_bd14_CV.wav","m",0.919902086258,427.31281209
"1060","ABCD_1717",6,"b",70,"d","a_bd16_CV.wav","m",1.05533003807,428.568514109
"1061","ABCD_1717",6,"b",70,"d","a_bd10_CV.wav","m",1.0236928463,429.792551041
"1062","ABCD_1717",6,"b",70,"d","a_bd18_CV.wav","m",0.887534141541,430.880447149
"1063","ABCD_1717",7,"b",70,"d","a_bd18_CV.wav","m",1.4901599884,471.708709002
"1064","ABCD_1717",7,"b",70,"d","a_bd14_CV.wav","m",1.20754885674,473.116605997
"1065","ABCD_1717",7,"b",70,"d","a_bd08_CV.wav","m",0.967701196671,474.284641027
"1066","ABCD_1717",7,"b",70,"d","a_bd10_CV.wav","m",0.927533149719,475.412515163
"1067","ABCD_1717",7,"b",70,"d","a_bd06_CV.wav","m",1.07978701591,476.692639112
"1068","ABCD_1717",7,"b",70,"d","a_bd16_CV.wav","m",0.855544090271,477.74855113
"1069","ABCD_1717",7,"b",70,"b","a_bd04_CV.wav","z",0.903588056564,478.852486134
"1070","ABCD_1717",7,"b",70,"b","a_bd02_CV.wav","z",0.823678970337,479.87650609
"1071","ABCD_1717",7,"b",70,"d","a_bd12_CV.wav","m",1.0155608654,481.092437029
"1072","ABCD_1717",8,"d",70,"b","a_bd04_CV.wav","z",1.51463484764,521.856106043
"1073","ABCD_1717",8,"d",70,"b","a_bd06_CV.wav","z",0.871504068375,522.928027153
"1074","ABCD_1717",8,"d",70,"b","a_bd08_CV.wav","z",0.847687959671,523.976058006
"1075","ABCD_1717",8,"d",70,"d","a_bd16_CV.wav","m",0.959603071213,525.13600421
"1076","ABCD_1717",8,"d",70,"d","a_bd18_CV.wav","m",1.00759410858,526.3439641
"1077","ABCD_1717",8,"d",70,"b","a_bd10_CV.wav","z",1.07163310051,527.61592412
"1078","ABCD_1717",8,"d",70,"d","a_bd14_CV.wav","m",0.67965388298,528.495922089
"1079","ABCD_1717",8,"d",70,"d","a_bd12_CV.wav","m",0.967777013779,529.664069176
"1080","ABCD_1717",8,"d",70,"b","a_bd02_CV.wav","z",0.72752404213,530.591941118
"1081","ABCD_1718",1,"b",70,"d","a_bd08_CV.wav","m",2.41294312477,162.935933113
"1082","ABCD_1718",1,"b",70,"d","a_bd06_CV.wav","m",1.37524485588,164.511806965
"1083","ABCD_1718",1,"b",70,"d","a_bd10_CV.wav","m",1.78354501724,166.495707035
"1084","ABCD_1718",1,"b",70,"d","a_bd16_CV.wav","m",0.759566068649,167.455639124
"1085","ABCD_1718",1,"b",70,"b","a_bd02_CV.wav","z",0.695686101913,168.351679087
"1086","ABCD_1718",1,"b",70,"d","a_bd18_CV.wav","m",0.895792961121,169.447829008
"1087","ABCD_1718",1,"b",70,"d","a_bd14_CV.wav","m",0.919363975525,170.567538977
"1088","ABCD_1718",1,"b",70,"d","a_bd12_CV.wav","m",0.90372800827,171.671616077
"1089","ABCD_1718",1,"b",70,"b","a_bd04_CV.wav","z",0.711599111557,172.583583117
"1090","ABCD_1718",2,"d",70,"b","a_bd08_CV.wav","z",1.40072107315,213.500546932
"1091","ABCD_1718",2,"d",70,"d","a_bd16_CV.wav","m",0.831613063812,214.532570124
"1092","ABCD_1718",2,"d",70,"b","a_bd10_CV.wav","z",1.41569805145,216.148616076
"1093","ABCD_1718",2,"d",70,"b","a_bd04_CV.wav","z",0.951591014862,217.300601006
"1094","ABCD_1718",2,"d",70,"b","a_bd06_CV.wav","z",0.743639945984,218.244596958
"1095","ABCD_1718",2,"d",70,"d","a_bd12_CV.wav","m",0.623486042023,219.068427086
"1096","ABCD_1718",2,"d",70,"d","a_bd18_CV.wav","m",0.815627098083,220.084414005
"1097","ABCD_1718",2,"d",70,"d","a_bd14_CV.wav","m",0.663643121719,220.948398113
"1098","ABCD_1718",2,"d",70,"b","a_bd02_CV.wav","z",0.687738895416,221.836503983
"1099","ABCD_1718",3,"b",70,"b","a_bd02_CV.wav","z",1.3362839222,262.707741022
"1100","ABCD_1718",3,"b",70,"d","a_bd10_CV.wav","m",0.959453105927,263.867566109
"1101","ABCD_1718",3,"b",70,"d","a_bd14_CV.wav","m",0.703639984131,264.771572113
"1102","ABCD_1718",3,"b",70,"b","a_bd04_CV.wav","z",0.759973049164,265.73189497
"1103","ABCD_1718",3,"b",70,"d","a_bd12_CV.wav","m",0.775358915329,266.707628012
"1104","ABCD_1718",3,"b",70,"d","a_bd16_CV.wav","m",0.799681901932,267.707655907
"1105","ABCD_1718",3,"b",70,"d","a_bd18_CV.wav","m",1.49546289444,269.403481007
"1106","ABCD_1718",3,"b",70,"b","a_bd06_CV.wav","z",0.831578016281,270.435425043
"1107","ABCD_1718",3,"b",70,"b","a_bd08_CV.wav","z",0.911782979965,271.547542095
"1108","ABCD_1718",4,"d",70,"b","a_bd06_CV.wav","z",2.70849490166,313.568917036
"1109","ABCD_1718",4,"d",70,"d","a_bd18_CV.wav","m",0.639686107635,314.408948898
"1110","ABCD_1718",4,"d",70,"d","a_bd12_CV.wav","m",1.53557085991,316.144882917
"1111","ABCD_1718",4,"d",70,"d","a_bd14_CV.wav","m",1.25576019287,317.600999117
"1112","ABCD_1718",4,"d",70,"d","a_bd04_CV.wav","m",2.16745495796,319.968818903
"1113","ABCD_1718",4,"d",70,"d","a_bd16_CV.wav","m",1.19984602928,321.369018078
"1114","ABCD_1718",4,"d",70,"b","a_bd08_CV.wav","z",0.927479982376,322.496833086
"1115","ABCD_1718",4,"d",70,"d","a_bd10_CV.wav","m",1.09549999237,323.792732
"1116","ABCD_1718",4,"d",70,"b","a_bd02_CV.wav","z",0.783622026443,324.776710033
"1117","ABCD_1718",5,"b",70,"b","a_bd02_CV.wav","z",1.71119904518,365.935462952
"1118","ABCD_1718",5,"b",70,"d","a_bd18_CV.wav","m",1.07985496521,367.215683937
"1119","ABCD_1718",5,"b",70,"d","a_bd12_CV.wav","m",1.00742912292,368.423427105
"1120","ABCD_1718",5,"b",70,"d","a_bd14_CV.wav","m",1.02383685112,369.647614956
"1121","ABCD_1718",5,"b",70,"d","a_bd10_CV.wav","m",0.671565055847,370.519551992
"1122","ABCD_1718",5,"b",70,"d","a_bd16_CV.wav","m",0.663640022278,371.383531094
"1123","ABCD_1718",5,"b",70,"b","a_bd04_CV.wav","z",0.823611021042,372.407536983
"1124","ABCD_1718",5,"b",70,"d","a_bd06_CV.wav","m",0.751631975174,373.359525919
"1125","ABCD_1718",5,"b",70,"d","a_bd08_CV.wav","m",0.655425071716,374.215317011
"1126","ABCD_1718",6,"d",70,"d","a_bd18_CV.wav","m",1.74314308167,415.522809982
"1127","ABCD_1718",6,"d",70,"b","a_bd06_CV.wav","z",0.767477035522,416.491039991
"1128","ABCD_1718",6,"d",70,"b","a_bd10_CV.wav","z",1.07133293152,417.762805939
"1129","ABCD_1718",6,"d",70,"b","a_bd02_CV.wav","z",1.41542696953,419.378652096
"1130","ABCD_1718",6,"d",70,"d","a_bd14_CV.wav","m",0.855931997299,420.434942961
"1131","ABCD_1718",6,"d",70,"b","a_bd04_CV.wav","z",0.839331865311,421.474617958
"1132","ABCD_1718",6,"d",70,"d","a_bd16_CV.wav","m",0.663583993912,422.338562012
"1133","ABCD_1718",6,"d",70,"d","a_bd12_CV.wav","m",0.7277572155,423.266703129
"1134","ABCD_1718",6,"d",70,"d","a_bd08_CV.wav","m",0.935664176941,424.402696133
"1135","ABCD_1718",7,"d",70,"d","a_bd12_CV.wav","m",1.77389502525,465.460011005
"1136","ABCD_1718",7,"d",70,"b","a_bd04_CV.wav","z",0.847709178925,466.508063078
"1137","ABCD_1718",7,"d",70,"d","a_bd14_CV.wav","m",0.623439073563,467.331845045
"1138","ABCD_1718",7,"d",70,"b","a_bd02_CV.wav","z",0.663682937622,468.195899963
"1139","ABCD_1718",7,"d",70,"d","a_bd16_CV.wav","m",0.551559209824,468.947814941
"1140","ABCD_1718",7,"d",70,"b","a_bd08_CV.wav","z",0.487793922424,469.635941029
"1141","ABCD_1718",7,"d",70,"b","a_bd06_CV.wav","z",0.687525987625,470.523823977
"1142","ABCD_1718",7,"d",70,"d","a_bd18_CV.wav","m",0.647619009018,471.371799946
"1143","ABCD_1718",7,"d",70,"b","a_bd10_CV.wav","z",0.615657091141,472.18782711
"1144","ABCD_1718",8,"b",70,"b","a_bd04_CV.wav","z",2.71511912346,514.520198107
"1145","ABCD_1718",8,"b",70,"d","a_bd16_CV.wav","m",0.758946895599,515.479897022
"1146","ABCD_1718",8,"b",70,"b","a_bd08_CV.wav","z",0.999598026276,516.679866076
"1147","ABCD_1718",8,"b",70,"d","a_bd18_CV.wav","m",0.671628952026,517.551831007
"1148","ABCD_1718",8,"b",70,"b","a_bd02_CV.wav","z",0.703717947006,518.455909014
"1149","ABCD_1718",8,"b",70,"b","a_bd06_CV.wav","z",0.583435058594,519.239696026
"1150","ABCD_1718",8,"b",70,"d","a_bd10_CV.wav","m",0.855740070343,520.295793056
"1151","ABCD_1718",8,"b",70,"d","a_bd14_CV.wav","m",0.647528171539,521.143675089
"1152","ABCD_1718",8,"b",70,"d","a_bd12_CV.wav","m",0.63161277771,521.975632906
"1153","ABCD_1719",1,"b",70,"d","a_bd18_CV.wav","m",1.07307887077,164.954788923
"1154","ABCD_1719",1,"b",70,"d","a_bd08_CV.wav","m",1.56001901627,166.715175867
"1155","ABCD_1719",1,"b",70,"d","a_bd16_CV.wav","m",1.49526309967,168.410779953
"1156","ABCD_1719",1,"b",70,"d","a_bd14_CV.wav","m",0.67955994606,169.290721893
"1157","ABCD_1719",1,"b",70,"b","a_bd06_CV.wav","z",0.728118896484,170.219168901
"1158","ABCD_1719",1,"b",70,"b","a_bd02_CV.wav","z",0.599254131317,171.018801928
"1159","ABCD_1719",1,"b",70,"d","a_bd12_CV.wav","m",0.679463863373,171.898612976
"1160","ABCD_1719",1,"b",70,"d","a_bd10_CV.wav","m",0.823830842972,172.922784805
"1161","ABCD_1719",1,"b",70,"b","a_bd04_CV.wav","z",0.599467039108,173.722582817
"1162","ABCD_1719",2,"d",70,"b","a_bd06_CV.wav","z",0.853843927383,214.207830906
"1163","ABCD_1719",2,"d",70,"b","a_bd04_CV.wav","z",1.35936284065,215.767542839
"1164","ABCD_1719",2,"d",70,"b","a_bd10_CV.wav","z",1.82364797592,217.791540861
"1165","ABCD_1719",2,"d",70,"d","a_bd12_CV.wav","m",0.711879968643,218.703770876
"1166","ABCD_1719",2,"d",70,"d","a_bd14_CV.wav","m",1.45537281036,220.359487772
"1167","ABCD_1719",2,"d",70,"d","a_bd18_CV.wav","m",0.983700037003,221.543534994
"1168","ABCD_1719",2,"d",70,"b","a_bd08_CV.wav","z",0.663599014282,222.407489777
"1169","ABCD_1719",2,"d",70,"b","a_bd02_CV.wav","z",0.695559978485,223.303402901
"1170","ABCD_1719",2,"d",70,"d","a_bd16_CV.wav","m",0.688086032867,224.191819906
"1171","ABCD_1719",3,"b",70,"d","a_bd10_CV.wav","m",1.31624984741,265.043789864
"1172","ABCD_1719",3,"b",70,"d","a_bd08_CV.wav","m",1.34394407272,266.588128805
"1173","ABCD_1719",3,"b",70,"d","a_bd16_CV.wav","m",1.23131895065,268.019801855
"1174","ABCD_1719",3,"b",70,"d","a_bd18_CV.wav","m",0.727642059326,268.947794914
"1175","ABCD_1719",3,"b",70,"d","a_bd14_CV.wav","m",0.663649082184,269.811800957
"1176","ABCD_1719",3,"b",70,"b","a_bd04_CV.wav","z",0.703549146652,270.715718985
"1177","ABCD_1719",3,"b",70,"d","a_bd12_CV.wav","m",0.93562412262,271.851712942
"1178","ABCD_1719",3,"b",70,"b","a_bd06_CV.wav","z",0.887629985809,272.939682961
"1179","ABCD_1719",3,"b",70,"b","a_bd02_CV.wav","z",0.807885885239,273.947930813
"1180","ABCD_1719",4,"d",70,"d","a_bd14_CV.wav","m",1.17955088615,314.546395779
"1181","ABCD_1719",4,"d",70,"b","a_bd02_CV.wav","z",0.7199010849,315.466666937
"1182","ABCD_1719",4,"d",70,"d","a_bd16_CV.wav","m",0.695297956467,316.362346888
"1183","ABCD_1719",4,"d",70,"d","a_bd10_CV.wav","m",0.687590122223,317.250303984
